1929 1984 2088 2138 2144 2116 2098 2056 2014 1890 1867 2032 2098 2120 2097 2068 2044 2001 1960 1810 1902 1998 2060 2088 2076 2044 2029 1993 1949 1842 1921 1984 2037 2064 2056 2029 2020 1920 1922 1814 1921 2022 2091 2120 2100 2068 2038 1992 1937 1826 1876 1954 2027 2053 2048 2020 2008 1972 1933 1826 1908 1903 2003 2069 2070 2046 2026 1984 1928 1809 1922 1992 1955 1992 1994 1973 1968 1936 1899 1794 1849 2010 1981 2029 2032 2020 2012 1988 1952 1848 1912 2062 2036 2084 2100 2089 2094 2066 2030 1930
2068 2044 2001 1960 1810 1902 1998 2060 2088 2076 2044 2029 1993 1949 1842 1921 1984 2037 2064 2056 2029 2020 1920 1922 1814 1921 2022 2091 2120 2100 2068 2038 1992 1937 1826 1876 1954 2027 2053 2048 2020 2008 1972 1933 1826 1908 1903 2003 2069 2070 2046 2026 1984 1928 1809 1922 1992 1955 1992 1994 1973 1968 1936 1899 1794 1849 2010 1981 2029 2032 2020 2012 1988 1952 1848 1912 2062 2036 2084 2100 2089 2094 2066 2030 1930 2005 2169 2180 2194 2210 2203 2205 2177 2142 2029 2083 2225 2268 2201 2193
1921 1984 2037 2064 2056 2029 2020 1920 1922 1814 1921 2022 2091 2120 2100 2068 2038 1992 1937 1826 1876 1954 2027 2053 2048 2020 2008 1972 1933 1826 1908 1903 2003 2069 2070 2046 2026 1984 1928 1809 1922 1992 1955 1992 1994 1973 1968 1936 1899 1794 1849 2010 1981 2029 2032 2020 2012 1988 1952 1848 1912 2062 2036 2084 2100 2089 2094 2066 2030 1930 2005 2169 2180 2194 2210 2203 2205 2177 2142 2029 2083 2225 2268 2201 2193 2160 2132 2074 2004 1869 1989 1937 1967 1920 1924 1892 1860 1798 1726 1588
2068 2038 1992 1937 1826 1876 1954 2027 2053 2048 2020 2008 1972 1933 1826 1908 1903 2003 2069 2070 2046 2026 1984 1928 1809 1922 1992 1955 1992 1994 1973 1968 1936 1899 1794 1849 2010 1981 2029 2032 2020 2012 1988 1952 1848 1912 2062 2036 2084 2100 2089 2094 2066 2030 1930 2005 2169 2180 2194 2210 2203 2205 2177 2142 2029 2083 2225 2268 2201 2193 2160 2132 2074 2004 1869 1989 1937 1967 1920 1924 1892 1860 1798 1726 1588 1622 1732 1750 1672 1644 1620 1592 1452 1412 1329 1410 1508 1533 1482 1394
1908 1903 2003 2069 2070 2046 2026 1984 1928 1809 1922 1992 1955 1992 1994 1973 1968 1936 1899 1794 1849 2010 1981 2029 2032 2020 2012 1988 1952 1848 1912 2062 2036 2084 2100 2089 2094 2066 2030 1930 2005 2169 2180 2194 2210 2203 2205 2177 2142 2029 2083 2225 2268 2201 2193 2160 2132 2074 2004 1869 1989 1937 1967 1920 1924 1892 1860 1798 1726 1588 1622 1732 1750 1672 1644 1620 1592 1452 1412 1329 1410 1508 1533 1482 1394 1358 1328 1284 1221 1114 1189 1318 1401 1457 1406 1452 1494 1525 1520 1453
1973 1968 1936 1899 1794 1849 2010 1981 2029 2032 2020 2012 1988 1952 1848 1912 2062 2036 2084 2100 2089 2094 2066 2030 1930 2005 2169 2180 2194 2210 2203 2205 2177 2142 2029 2083 2225 2268 2201 2193 2160 2132 2074 2004 1869 1989 1937 1967 1920 1924 1892 1860 1798 1726 1588 1622 1732 1750 1672 1644 1620 1592 1452 1412 1329 1410 1508 1533 1482 1394 1358 1328 1284 1221 1114 1189 1318 1401 1457 1406 1452 1494 1525 1520 1453 1573 1736 1856 1912 1906 1979 2061 2138 2179 2176 2404 2557 2714 2838 2872
1912 2062 2036 2084 2100 2089 2094 2066 2030 1930 2005 2169 2180 2194 2210 2203 2205 2177 2142 2029 2083 2225 2268 2201 2193 2160 2132 2074 2004 1869 1989 1937 1967 1920 1924 1892 1860 1798 1726 1588 1622 1732 1750 1672 1644 1620 1592 1452 1412 1329 1410 1508 1533 1482 1394 1358 1328 1284 1221 1114 1189 1318 1401 1457 1406 1452 1494 1525 1520 1453 1573 1736 1856 1912 1906 1979 2061 2138 2179 2176 2404 2557 2714 2838 2872 2997 3056 3056 3042 3045 3054 3056 3058 3057 3056 3057 3056 3057 3042 3050
2203 2205 2177 2142 2029 2083 2225 2268 2201 2193 2160 2132 2074 2004 1869 1989 1937 1967 1920 1924 1892 1860 1798 1726 1588 1622 1732 1750 1672 1644 1620 1592 1452 1412 1329 1410 1508 1533 1482 1394 1358 1328 1284 1221 1114 1189 1318 1401 1457 1406 1452 1494 1525 1520 1453 1573 1736 1856 1912 1906 1979 2061 2138 2179 2176 2404 2557 2714 2838 2872 2997 3056 3056 3042 3045 3054 3056 3058 3057 3056 3057 3056 3057 3042 3050 3060 3062 3056 3058 3040 3058 3056 3057 3044 3045 3061 3056 3058 3056 3054
1989 1937 1967 1920 1924 1892 1860 1798 1726 1588 1622 1732 1750 1672 1644 1620 1592 1452 1412 1329 1410 1508 1533 1482 1394 1358 1328 1284 1221 1114 1189 1318 1401 1457 1406 1452 1494 1525 1520 1453 1573 1736 1856 1912 1906 1979 2061 2138 2179 2176 2404 2557 2714 2838 2872 2997 3056 3056 3042 3045 3054 3056 3058 3057 3056 3057 3056 3057 3042 3050 3060 3062 3056 3058 3040 3058 3056 3057 3044 3045 3061 3056 3058 3056 3054 2936 2928 2877 2806 2616 2614 2660 2646 2576 2472 2307 2260 2176 2076 1904
1620 1592 1452 1412 1329 1410 1508 1533 1482 1394 1358 1328 1284 1221 1114 1189 1318 1401 1457 1406 1452 1494 1525 1520 1453 1573 1736 1856 1912 1906 1979 2061 2138 2179 2176 2404 2557 2714 2838 2872 2997 3056 3056 3042 3045 3054 3056 3058 3057 3056 3057 3056 3057 3042 3050 3060 3062 3056 3058 3040 3058 3056 3057 3044 3045 3061 3056 3058 3056 3054 2936 2928 2877 2806 2616 2614 2660 2646 2576 2472 2307 2260 2176 2076 1904 1980 1971 1968 1929 1861 1741 1725 1700 1642 1516 1565 1676 1729 1731 1700
